item_id,movie_title,genre,genre_enc,release_decade,release_decade_enc
1483,"Jerky Boys, The (1994)","['Action', 'Comedy']","[1, 5]",1990,7
1484,"Colonel Chabert, Le (1994)","['Drama', 'Romance', 'War']","[8, 14, 17]",1990,7
1485,Girl in the Cadillac (1995),['Drama'],[8],1990,7
1486,Even Cowgirls Get the Blues (1993),"['Comedy', 'Romance']","[5, 14]",1990,7
1487,Germinal (1993),['Drama'],[8],1990,7
1488,Chasers (1994),['Comedy'],[5],1990,7
1489,Fausto (1993),['Comedy'],[5],1990,7
1490,Tough and Deadly (1995),"['Action', 'Drama', 'Thriller']","[1, 8, 16]",1990,7
1491,Window to Paris (1994),['Comedy'],[5],1990,7
1492,"Modern Affair, A (1995)",['Romance'],[14],1990,7
1493,"Mostro, Il (1994)",['Comedy'],[5],1990,7
1494,Flirt (1995),['Drama'],[8],1990,7
1495,Carpool (1996),"['Comedy', 'Crime']","[5, 6]",1990,7
1496,"Line King: Al Hirschfeld, The (1996)",['Documentary'],[7],1990,7
1497,Farmer & Chase (1995),['Comedy'],[5],1990,7
1498,Grosse Fatigue (1994),['Comedy'],[5],1990,7
1499,Santa with Muscles (1996),['Comedy'],[5],1990,7
1500,Prisoner of the Mountains (Kavkazsky Plennik) (1996),['War'],[17],1990,7
1501,Naked in New York (1994),"['Comedy', 'Romance']","[5, 14]",1990,7
1502,Gold Diggers: The Secret of Bear Mountain (1995),"['Adventure', ""Children's""]","[2, 4]",1990,7
1503,"Bewegte Mann, Der (1994)",['Comedy'],[5],1990,7
1504,Killer: A Journal of Murder (1995),"['Crime', 'Drama']","[6, 8]",1990,7
1505,Nelly & Monsieur Arnaud (1995),['Drama'],[8],1990,7
1506,Three Lives and Only One Death (1996),['Comedy'],[5],1990,7
1507,"Babysitter, The (1995)","['Drama', 'Thriller']","[8, 16]",1990,7
1508,Getting Even with Dad (1994),['Comedy'],[5],1990,7
1509,Mad Dog Time (1996),['Crime'],[6],1990,7
1510,Children of the Revolution (1996),['Comedy'],[5],1990,7
1511,"World of Apu, The (Apur Sansar) (1959)",['Drama'],[8],1990,7
1512,Sprung (1997),['Comedy'],[5],1990,7
1513,Dream With the Fishes (1997),['Drama'],[8],1990,7
1514,Wings of Courage (1995),"['Adventure', 'Romance']","[2, 14]",1990,7
1515,"Wedding Gift, The (1994)",['Drama'],[8],1990,7
1516,Race the Sun (1996),['Drama'],[8],1990,7
1517,Losing Isaiah (1995),['Drama'],[8],1990,7
1518,New Jersey Drive (1995),"['Crime', 'Drama']","[6, 8]",1990,7
1519,"Fear, The (1995)",['Horror'],[11],1990,7
1520,Mr. Wonderful (1993),"['Comedy', 'Romance']","[5, 14]",1990,7
1521,Trial by Jury (1994),['Thriller'],[16],1990,7
1522,"Good Man in Africa, A (1994)","['Action', 'Adventure']","[1, 2]",1990,7
1523,Kaspar Hauser (1993),['Drama'],[8],1990,7
1524,"Object of My Affection, The (1998)","['Comedy', 'Romance']","[5, 14]",1990,7
1525,Witness (1985),"['Drama', 'Romance', 'Thriller']","[8, 14, 16]",1980,6
1526,Senseless (1998),['Comedy'],[5],1990,7
1527,Nowhere (1997),['Drama'],[8],1990,7
1528,Underground (1995),['War'],[17],1990,7
1529,Jefferson in Paris (1995),['Drama'],[8],1990,7
1530,Far From Home: The Adventures of Yellow Dog (1995),"['Adventure', ""Children's""]","[2, 4]",1990,7
1531,Foreign Student (1994),['Drama'],[8],1990,7
1532,I Don't Want to Talk About It (De eso no se habla) (1993),['Drama'],[8],1990,7
1533,Twin Town (1997),"['Comedy', 'Crime']","[5, 6]",1990,7
1534,"Enfer, L' (1994)",['Drama'],[8],1990,7
1535,Aiqing wansui (1994),['Drama'],[8],1990,7
1536,Cosi (1996),['Comedy'],[5],1990,7
1537,All Over Me (1997),['Drama'],[8],1990,7
1538,Being Human (1993),['Drama'],[8],1990,7
1539,"Amazing Panda Adventure, The (1995)","['Adventure', ""Children's""]","[2, 4]",1990,7
1540,"Beans of Egypt, Maine, The (1994)",['Drama'],[8],1990,7
1541,"Scarlet Letter, The (1926)",['Drama'],[8],1920,0
1542,Johns (1996),['Drama'],[8],1990,7
1543,It Takes Two (1995),['Comedy'],[5],1990,7
1544,Frankie Starlight (1995),"['Drama', 'Romance']","[8, 14]",1990,7
1545,Shadows (Cienie) (1988),['Drama'],[8],1980,6
1546,"Show, The (1995)",['Documentary'],[7],1990,7
1547,The Courtyard (1995),"['Action', 'Thriller']","[1, 16]",1990,7
1548,Dream Man (1995),['Thriller'],[16],1990,7
1549,Destiny Turns on the Radio (1995),['Comedy'],[5],1990,7
1550,"Glass Shield, The (1994)",['Drama'],[8],1990,7
1551,"Hunted, The (1995)",['Action'],[1],1990,7
1552,"Underneath, The (1995)","['Mystery', 'Thriller']","[13, 16]",1990,7
1553,Safe Passage (1994),['Drama'],[8],1990,7
1554,"Secret Adventures of Tom Thumb, The (1993)","['Adventure', ""Children's""]","[2, 4]",1990,7
1555,Condition Red (1995),"['Action', 'Drama', 'Thriller']","[1, 8, 16]",1990,7
1556,Yankee Zulu (1994),"['Comedy', 'Drama']","[5, 8]",1990,7
1557,Aparajito (1956),['Drama'],[8],1990,7
1558,Hostile Intentions (1994),"['Action', 'Drama', 'Thriller']","[1, 8, 16]",1990,7
1559,Clean Slate (Coup de Torchon) (1981),['Crime'],[6],1980,6
1560,Tigrero: A Film That Was Never Made (1994),"['Documentary', 'Drama']","[7, 8]",1990,7
1561,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",['Documentary'],[7],1990,7
1562,"Promise, The (Versprechen, Das) (1994)",['Romance'],[14],1990,7
1563,To Cross the Rubicon (1991),['Drama'],[8],1990,7
1564,Daens (1992),['Drama'],[8],1990,7
1565,"Man from Down Under, The (1943)",['Drama'],[8],1940,2
1566,Careful (1992),['Comedy'],[5],1990,7
1567,Vermont Is For Lovers (1992),"['Comedy', 'Romance']","[5, 14]",1990,7
1568,"Vie est belle, La (Life is Rosey) (1987)","['Comedy', 'Drama']","[5, 8]",1980,6
1569,Quartier Mozart (1992),['Comedy'],[5],1990,7
1570,Touki Bouki (Journey of the Hyena) (1973),['Drama'],[8],1970,5
1571,Wend Kuuni (God's Gift) (1982),['Drama'],[8],1980,6
1572,Spirits of the Dead (Tre passi nel delirio) (1968),['Horror'],[11],1960,4
1573,Pharaoh's Army (1995),['War'],[17],1990,7
1574,"I, Worst of All (Yo, la peor de todas) (1990)",['Drama'],[8],1990,7
1575,"Hungarian Fairy Tale, A (1987)",['Fantasy'],[9],1980,6
1576,"Death in the Garden (Mort en ce jardin, La) (1956)",['Drama'],[8],1950,3
1577,"Collectionneuse, La (1967)",['Drama'],[8],1960,4
1578,Baton Rouge (1988),['Thriller'],[16],1980,6
1579,Liebelei (1933),['Romance'],[14],1930,1
1580,"Woman in Question, The (1950)",['Mystery'],[13],1950,3
1581,T-Men (1947),['Film-Noir'],[10],1940,2
1582,"Invitation, The (Zaproszenie) (1986)",['Drama'],[8],1980,6
1583,"Symphonie pastorale, La (1946)",['Drama'],[8],1940,2
1584,American Dream (1990),['Documentary'],[7],1990,7
1585,Lashou shentan (1992),"['Action', 'Crime', 'Drama']","[1, 6, 8]",1990,7
1586,Terror in a Texas Town (1958),['Western'],[18],1950,3
1587,Salut cousin! (1996),"['Comedy', 'Drama']","[5, 8]",1990,7
1588,Schizopolis (1996),['Comedy'],[5],1990,7
1589,"To Have, or Not (1995)",['Drama'],[8],1990,7
1590,Duoluo tianshi (1995),['Drama'],[8],1990,7
1591,"Magic Hour, The (1998)",['Drama'],[8],1990,7
1592,Death in Brunswick (1991),['Comedy'],[5],1990,7
1593,Everest (1998),['Documentary'],[7],1990,7
1594,Shopping (1994),"['Action', 'Thriller']","[1, 16]",1990,7
1595,Nemesis 2: Nebula (1995),"['Action', 'Sci-Fi', 'Thriller']","[1, 15, 16]",1990,7
1596,Romper Stomper (1992),"['Action', 'Drama']","[1, 8]",1990,7
1597,City of Industry (1997),"['Crime', 'Thriller']","[6, 16]",1990,7
1598,Someone Else's America (1995),['Drama'],[8],1990,7
1599,Guantanamera (1994),['Comedy'],[5],1990,7
1600,Office Killer (1997),['Thriller'],[16],1990,7
1601,"Price Above Rubies, A (1998)",['Drama'],[8],1990,7
1602,Angela (1995),['Drama'],[8],1990,7
1603,He Walked by Night (1948),"['Crime', 'Film-Noir', 'Thriller']","[6, 10, 16]",1940,2
1604,Love Serenade (1996),['Comedy'],[5],1990,7
1605,Deceiver (1997),['Crime'],[6],1990,7
1606,Hurricane Streets (1998),['Drama'],[8],1990,7
1607,Buddy (1997),"['Adventure', ""Children's"", 'Drama']","[2, 4, 8]",1990,7
1608,B*A*P*S (1997),['Comedy'],[5],1990,7
1609,"Truth or Consequences, N.M. (1997)","['Action', 'Crime', 'Romance']","[1, 6, 14]",1990,7
1610,Intimate Relations (1996),['Comedy'],[5],1990,7
1611,"Leading Man, The (1996)",['Romance'],[14],1990,7
1612,Tokyo Fist (1995),"['Action', 'Drama']","[1, 8]",1990,7
1613,"Reluctant Debutante, The (1958)","['Comedy', 'Drama']","[5, 8]",1950,3
1614,Warriors of Virtue (1997),"['Action', 'Adventure', ""Children's"", 'Fantasy']","[1, 2, 4, 9]",1990,7
1615,Desert Winds (1995),['Drama'],[8],1990,7
1616,Hugo Pool (1997),['Romance'],[14],1990,7
1617,King of New York (1990),"['Action', 'Crime']","[1, 6]",1990,7
1618,All Things Fair (1996),['Drama'],[8],1990,7
1619,"Sixth Man, The (1997)",['Comedy'],[5],1990,7
1620,Butterfly Kiss (1995),['Thriller'],[16],1990,7
1621,"Paris, France (1993)",['Comedy'],[5],1990,7
1622,"Cérémonie, La (1995)",['Drama'],[8],1990,7
1623,Hush (1998),['Thriller'],[16],1990,7
1624,Nightwatch (1997),"['Horror', 'Thriller']","[11, 16]",1990,7
1625,Nobody Loves Me (Keiner liebt mich) (1994),"['Comedy', 'Drama']","[5, 8]",1990,7
1626,"Wife, The (1995)","['Comedy', 'Drama']","[5, 8]",1990,7
1627,Lamerica (1994),['Drama'],[8],1990,7
1628,Nico Icon (1995),['Documentary'],[7],1990,7
1629,"Silence of the Palace, The (Saimt el Qusur) (1994)",['Drama'],[8],1990,7
1630,"Slingshot, The (1993)","['Comedy', 'Drama']","[5, 8]",1990,7
1631,Land and Freedom (Tierra y libertad) (1995),['War'],[17],1990,7
1632,Á köldum klaka (Cold Fever) (1994),"['Comedy', 'Drama']","[5, 8]",1990,7
1633,Etz Hadomim Tafus (Under the Domin Tree) (1994),['Drama'],[8],1990,7
1634,Two Friends (1986) ,['Drama'],[8],1980,6
1635,Brothers in Trouble (1995),['Drama'],[8],1990,7
1636,Girls Town (1996),['Drama'],[8],1990,7
1637,Normal Life (1996),"['Crime', 'Drama']","[6, 8]",1990,7
1638,Bitter Sugar (Azucar Amargo) (1996),['Drama'],[8],1990,7
1639,"Eighth Day, The (1996)",['Drama'],[8],1990,7
1640,Dadetown (1995),['Documentary'],[7],1990,7
1641,Some Mother's Son (1996),['Drama'],[8],1990,7
1642,Angel Baby (1995),['Drama'],[8],1990,7
1643,Sudden Manhattan (1996),['Comedy'],[5],1990,7
1644,"Butcher Boy, The (1998)",['Drama'],[8],1990,7
1645,Men With Guns (1997),"['Action', 'Drama']","[1, 8]",1990,7
1646,Hana-bi (1997),"['Comedy', 'Crime', 'Drama']","[5, 6, 8]",1990,7
1647,"Niagara, Niagara (1997)",['Drama'],[8],1990,7
1648,"Big One, The (1997)","['Comedy', 'Documentary']","[5, 7]",1990,7
1649,"Butcher Boy, The (1998)",['Drama'],[8],1990,7
1650,"Spanish Prisoner, The (1997)","['Drama', 'Thriller']","[8, 16]",1990,7
1651,Temptress Moon (Feng Yue) (1996),['Romance'],[14],1990,7
1652,Entertaining Angels: The Dorothy Day Story (1996),['Drama'],[8],1990,7
1653,Chairman of the Board (1998),['Comedy'],[5],1990,7
1654,"Favor, The (1994)","['Comedy', 'Romance']","[5, 14]",1990,7
1655,Little City (1998),"['Comedy', 'Romance']","[5, 14]",1990,7
1656,Target (1995),"['Action', 'Drama']","[1, 8]",1990,7
1657,"Substance of Fire, The (1996)",['Drama'],[8],1990,7
1658,Getting Away With Murder (1996),['Comedy'],[5],1990,7
1659,Small Faces (1995),['Drama'],[8],1990,7
1660,"New Age, The (1994)",['Drama'],[8],1990,7
1661,Rough Magic (1995),"['Drama', 'Romance']","[8, 14]",1990,7
1662,Nothing Personal (1995),"['Drama', 'War']","[8, 17]",1990,7
1663,8 Heads in a Duffel Bag (1997),['Comedy'],[5],1990,7
1664,"Brother's Kiss, A (1997)",['Drama'],[8],1990,7
1665,Ripe (1996),['Drama'],[8],1990,7
1666,"Next Step, The (1995)",['Drama'],[8],1990,7
1667,Wedding Bell Blues (1996),['Comedy'],[5],1990,7
1668,MURDER and murder (1996),"['Crime', 'Drama', 'Mystery']","[6, 8, 13]",1990,7
1669,Tainted (1998),"['Comedy', 'Thriller']","[5, 16]",1990,7
1670,"Further Gesture, A (1996)",['Drama'],[8],1990,7
1671,Kika (1993),['Drama'],[8],1990,7
1672,Mirage (1995),"['Action', 'Thriller']","[1, 16]",1990,7
1673,Mamma Roma (1962),['Drama'],[8],1960,4
1674,"Sunchaser, The (1996)",['Drama'],[8],1990,7
1675,"War at Home, The (1996)",['Drama'],[8],1990,7
1676,Sweet Nothing (1995),['Drama'],[8],1990,7
1677,Mat' i syn (1997),['Drama'],[8],1990,7
1678,B. Monkey (1998),"['Romance', 'Thriller']","[14, 16]",1990,7
1679,Sliding Doors (1998),"['Drama', 'Romance']","[8, 14]",1990,7
1680,You So Crazy (1994),['Comedy'],[5],1990,7
1681,Scream of Stone (Schrei aus Stein) (1991),['Drama'],[8],1990,7
