user_id,gender_enc,occupation_enc,decades_lived_enc,genre_enc,release_decade_enc
486,[1],[4],[2],"[6, 14]",[5]
494,[1],[4],[2],"[6, 14]",[5]
487,[1],[19],[4],"[6, 14]",[5]
498,[1],[14],[4],"[6, 14]",[5]
503,[0],[20],[4],"[6, 14]",[5]
504,[0],[13],[2],"[6, 14]",[5]
517,[0],[20],[4],"[6, 14]",[5]
505,[1],[14],[4],"[6, 14]",[5]
532,[1],[10],[4],"[6, 14]",[5]
544,[1],[19],[2],"[6, 14]",[5]
533,[1],[18],[2],"[6, 14]",[5]
547,[1],[20],[5],"[6, 14]",[5]
550,[1],[14],[2],"[6, 14]",[5]
539,[1],[4],[2],"[6, 14]",[5]
551,[1],[13],[4],"[6, 14]",[5]
576,[0],[18],[3],"[6, 14]",[5]
587,[0],[18],[1],"[6, 14]",[5]
591,[1],[18],[1],"[6, 14]",[5]
592,[0],[3],[3],"[6, 14]",[5]
596,[1],[13],[2],"[6, 14]",[5]
619,[0],[20],[1],"[6, 14]",[5]
607,[1],[13],[2],"[6, 14]",[5]
623,[1],[18],[1],"[6, 14]",[5]
633,[1],[4],[3],"[6, 14]",[5]
629,[0],[7],[2],"[6, 14]",[5]
641,[0],[18],[1],"[6, 14]",[5]
636,[1],[13],[3],"[6, 14]",[5]
647,[1],[4],[4],"[6, 14]",[5]
646,[1],[3],[4],"[6, 14]",[5]
653,[0],[18],[2],"[6, 14]",[5]
662,[1],[13],[2],"[6, 14]",[5]
673,[0],[18],[1],"[6, 14]",[5]
676,[1],[13],[2],"[6, 14]",[5]
683,[1],[18],[2],"[6, 14]",[5]
664,[1],[0],[2],"[6, 14]",[5]
670,[1],[14],[2],"[6, 14]",[5]
677,[1],[3],[5],"[6, 14]",[5]
716,[1],[19],[2],"[6, 14]",[5]
717,[1],[19],[4],"[6, 14]",[5]
733,[0],[13],[2],"[6, 14]",[5]
727,[1],[6],[5],"[6, 14]",[5]
748,[1],[13],[3],"[6, 14]",[5]
718,[0],[13],[3],"[6, 14]",[5]
740,[1],[20],[2],"[6, 14]",[5]
756,[1],[18],[2],"[6, 14]",[5]
757,[1],[18],[2],"[6, 14]",[5]
762,[1],[17],[2],"[6, 14]",[5]
769,[1],[18],[2],"[6, 14]",[5]
799,[1],[14],[2],"[6, 14]",[5]
803,[1],[3],[3],"[6, 14]",[5]
758,[0],[18],[2],"[6, 14]",[5]
789,[1],[19],[2],"[6, 14]",[5]
820,[1],[4],[3],"[6, 14]",[5]
824,[1],[4],[4],"[6, 14]",[5]
822,[1],[1],[2],"[6, 14]",[5]
849,[1],[19],[3],"[6, 14]",[5]
850,[1],[13],[1],"[6, 14]",[5]
861,[1],[6],[2],"[6, 14]",[5]
863,[1],[14],[2],"[6, 14]",[5]
879,[1],[18],[1],"[6, 14]",[5]
880,[1],[11],[3],"[6, 14]",[5]
871,[0],[18],[1],"[6, 14]",[5]
890,[0],[0],[5],"[6, 14]",[5]
904,[1],[13],[2],"[6, 14]",[5]
906,[0],[13],[2],"[6, 14]",[5]
898,[1],[13],[3],"[6, 14]",[5]
909,[1],[7],[2],"[6, 14]",[5]
918,[1],[13],[2],"[6, 14]",[5]
926,[1],[14],[2],"[6, 14]",[5]
922,[1],[18],[2],"[6, 14]",[5]
934,[1],[2],[4],"[6, 14]",[5]
894,[0],[10],[3],"[6, 14]",[5]
938,[0],[18],[2],"[6, 14]",[5]
290,[1],[18],[1],"[6, 12]",[5]
300,[1],[18],[2],"[6, 12]",[5]
250,[1],[2],[2],"[6, 12]",[5]
41,[1],[0],[3],"[6, 12]",[5]
59,[1],[7],[5],"[6, 12]",[5]
224,[0],[0],[5],"[6, 12]",[5]
10,[0],[13],[3],"[6, 12]",[5]
161,[1],[1],[2],"[6, 12]",[5]
144,[1],[5],[3],"[6, 12]",[5]
215,[1],[4],[2],"[6, 12]",[5]
270,[1],[4],[5],"[6, 12]",[5]
264,[1],[6],[2],"[6, 12]",[5]
57,[1],[14],[2],"[6, 12]",[5]
83,[1],[6],[3],"[6, 12]",[5]
98,[1],[18],[2],"[6, 12]",[5]
89,[1],[3],[6],"[6, 12]",[5]
67,[1],[18],[1],"[6, 12]",[5]
12,[1],[3],[4],"[6, 12]",[5]
118,[1],[14],[3],"[6, 12]",[5]
275,[1],[18],[2],"[6, 12]",[5]
129,[1],[12],[2],"[6, 12]",[5]
302,[1],[18],[1],"[6, 12]",[5]
177,[1],[13],[2],"[6, 12]",[5]
91,[1],[5],[3],"[6, 12]",[5]
65,[1],[18],[2],"[6, 12]",[5]
192,[1],[18],[2],"[6, 12]",[5]
221,[1],[14],[2],"[6, 12]",[5]
15,[1],[5],[2],"[6, 12]",[5]
127,[0],[11],[2],"[6, 12]",[5]
183,[1],[10],[3],"[6, 12]",[5]
143,[1],[14],[5],"[6, 12]",[5]
206,[1],[11],[3],"[6, 12]",[5]
42,[0],[10],[2],"[6, 12]",[5]
235,[0],[20],[4],"[6, 12]",[5]
243,[1],[19],[2],"[6, 12]",[5]
286,[1],[16],[2],"[6, 12]",[5]
294,[1],[3],[3],"[6, 12]",[5]
136,[1],[3],[5],"[6, 12]",[5]
284,[1],[14],[2],"[6, 12]",[5]
234,[1],[3],[3],"[6, 12]",[5]
53,[1],[6],[2],"[6, 12]",[5]
44,[1],[14],[2],"[6, 12]",[5]
108,[1],[13],[2],"[6, 12]",[5]
287,[1],[11],[3],"[6, 12]",[5]
55,[1],[10],[2],"[6, 12]",[5]
151,[0],[3],[3],"[6, 12]",[5]
229,[0],[18],[2],"[6, 12]",[5]
297,[1],[6],[4],"[6, 12]",[5]
77,[1],[0],[2],"[6, 12]",[5]
116,[1],[18],[2],"[6, 12]",[5]
255,[0],[12],[3],"[6, 12]",[5]
180,[1],[6],[2],"[6, 12]",[5]
222,[0],[18],[1],"[6, 12]",[5]
273,[0],[18],[2],"[6, 12]",[5]
140,[1],[14],[4],"[6, 12]",[5]
88,[0],[0],[4],"[6, 12]",[5]
23,[0],[1],[2],"[6, 12]",[5]
296,[0],[3],[2],"[6, 12]",[5]
295,[0],[0],[4],"[6, 12]",[5]
64,[0],[3],[5],"[6, 12]",[5]
1,[0],[13],[5],"[6, 12]",[5]
184,[0],[10],[5],"[6, 12]",[5]
56,[1],[12],[1],"[6, 12]",[5]
252,[0],[10],[2],"[6, 12]",[5]
120,[1],[10],[5],"[6, 12]",[5]
276,[0],[0],[3],"[6, 12]",[5]
313,[0],[18],[2],"[6, 12]",[5]
135,[1],[13],[5],"[6, 12]",[5]
189,[1],[0],[3],"[6, 12]",[5]
303,[0],[18],[2],"[6, 12]",[5]
293,[1],[19],[3],"[6, 12]",[5]
100,[1],[18],[1],"[6, 12]",[5]
214,[1],[14],[3],"[6, 12]",[5]
80,[1],[18],[2],"[6, 12]",[5]
200,[1],[20],[2],"[6, 12]",[5]
63,[1],[3],[3],"[6, 12]",[5]
6,[1],[0],[5],"[6, 12]",[5]
173,[0],[0],[3],"[6, 12]",[5]
51,[0],[18],[1],"[6, 12]",[5]
317,[1],[15],[6],"[6, 12]",[5]
248,[1],[18],[2],"[6, 12]",[5]
326,[1],[18],[2],"[6, 12]",[5]
327,[1],[0],[5],"[6, 12]",[5]
73,[1],[17],[3],"[6, 12]",[5]
329,[0],[3],[3],"[6, 12]",[5]
333,[1],[10],[3],"[6, 12]",[5]
79,[0],[0],[3],"[6, 12]",[5]
331,[1],[18],[2],"[6, 12]",[5]
166,[1],[13],[3],"[6, 12]",[5]
342,[1],[4],[4],"[6, 12]",[5]
344,[0],[10],[2],"[6, 12]",[5]
346,[1],[18],[1],"[6, 12]",[5]
341,[0],[13],[2],"[6, 12]",[5]
347,[0],[18],[2],"[6, 12]",[5]
345,[1],[13],[3],"[6, 12]",[5]
360,[1],[18],[2],"[6, 12]",[5]
356,[1],[6],[2],"[6, 12]",[5]
359,[1],[13],[5],"[6, 12]",[5]
370,[1],[4],[3],"[6, 12]",[5]
335,[1],[16],[2],"[6, 12]",[5]
377,[1],[18],[3],"[6, 12]",[5]
373,[1],[6],[3],"[6, 12]",[5]
387,[1],[13],[3],"[6, 12]",[5]
392,[1],[18],[1],"[6, 12]",[5]
401,[1],[4],[3],"[6, 12]",[5]
394,[1],[13],[4],"[6, 12]",[5]
402,[1],[13],[3],"[6, 12]",[5]
390,[1],[18],[2],"[6, 12]",[5]
382,[1],[0],[4],"[6, 12]",[5]
412,[1],[3],[5],"[6, 12]",[5]
395,[1],[4],[5],"[6, 12]",[5]
422,[1],[13],[6],"[6, 12]",[5]
431,[1],[5],[2],"[6, 12]",[5]
421,[1],[5],[2],"[6, 12]",[5]
436,[0],[13],[2],"[6, 12]",[5]
241,[1],[3],[3],"[6, 12]",[5]
446,[1],[0],[3],"[6, 12]",[5]
449,[0],[3],[3],"[6, 12]",[5]
438,[0],[0],[2],"[6, 12]",[5]
452,[1],[18],[1],"[6, 12]",[5]
453,[1],[13],[5],"[6, 12]",[5]
437,[0],[0],[5],"[6, 12]",[5]
456,[0],[16],[3],"[6, 12]",[5]
457,[1],[19],[4],"[6, 12]",[5]
429,[1],[17],[3],"[6, 12]",[5]
473,[1],[6],[5],"[6, 12]",[5]
477,[1],[13],[2],"[6, 12]",[5]
486,[1],[4],[2],"[6, 12]",[5]
485,[1],[3],[3],"[6, 12]",[5]
467,[1],[4],[2],"[6, 12]",[5]
462,[0],[7],[4],"[6, 12]",[5]
433,[0],[18],[1],"[6, 12]",[5]
493,[0],[0],[3],"[6, 12]",[5]
461,[0],[18],[1],"[6, 12]",[5]
502,[0],[20],[5],"[6, 12]",[5]
513,[1],[14],[2],"[6, 12]",[5]
476,[0],[18],[2],"[6, 12]",[5]
500,[1],[18],[2],"[6, 12]",[5]
524,[0],[0],[2],"[6, 12]",[5]
517,[0],[20],[4],"[6, 12]",[5]
534,[0],[3],[4],"[6, 12]",[5]
533,[1],[18],[2],"[6, 12]",[5]
542,[1],[17],[3],"[6, 12]",[5]
541,[1],[18],[2],"[6, 12]",[5]
547,[1],[20],[5],"[6, 12]",[5]
550,[1],[14],[2],"[6, 12]",[5]
537,[1],[17],[3],"[6, 12]",[5]
551,[1],[13],[4],"[6, 12]",[5]
529,[1],[4],[2],"[6, 12]",[5]
572,[1],[15],[6],"[6, 12]",[5]
568,[1],[3],[3],"[6, 12]",[5]
575,[1],[6],[4],"[6, 12]",[5]
576,[0],[18],[3],"[6, 12]",[5]
548,[1],[17],[4],"[6, 12]",[5]
591,[1],[18],[1],"[6, 12]",[5]
592,[0],[3],[3],"[6, 12]",[5]
601,[0],[13],[4],"[6, 12]",[5]
605,[1],[14],[2],"[6, 12]",[5]
617,[0],[18],[1],"[6, 12]",[5]
585,[1],[18],[2],"[6, 12]",[5]
598,[0],[18],[2],"[6, 12]",[5]
619,[0],[20],[1],"[6, 12]",[5]
623,[1],[18],[1],"[6, 12]",[5]
626,[1],[4],[2],"[6, 12]",[5]
632,[1],[14],[3],"[6, 12]",[5]
614,[1],[3],[3],"[6, 12]",[5]
633,[1],[4],[3],"[6, 12]",[5]
629,[0],[7],[2],"[6, 12]",[5]
641,[0],[18],[1],"[6, 12]",[5]
643,[1],[15],[5],"[6, 12]",[5]
562,[0],[10],[3],"[6, 12]",[5]
653,[0],[18],[2],"[6, 12]",[5]
662,[1],[13],[2],"[6, 12]",[5]
660,[1],[14],[2],"[6, 12]",[5]
676,[1],[13],[2],"[6, 12]",[5]
683,[1],[18],[2],"[6, 12]",[5]
670,[1],[14],[2],"[6, 12]",[5]
689,[1],[16],[3],"[6, 12]",[5]
696,[1],[13],[2],"[6, 12]",[5]
693,[1],[14],[6],"[6, 12]",[5]
707,[0],[8],[2],"[6, 12]",[5]
714,[1],[19],[2],"[6, 12]",[5]
715,[0],[0],[3],"[6, 12]",[5]
721,[0],[8],[5],"[6, 12]",[5]
716,[1],[19],[2],"[6, 12]",[5]
705,[1],[18],[2],"[6, 12]",[5]
727,[1],[6],[5],"[6, 12]",[5]
702,[1],[3],[2],"[6, 12]",[5]
741,[1],[18],[3],"[6, 12]",[5]
734,[0],[7],[2],"[6, 12]",[5]
730,[0],[3],[4],"[6, 12]",[5]
700,[0],[10],[5],"[6, 12]",[5]
747,[1],[0],[2],"[6, 12]",[5]
757,[1],[18],[2],"[6, 12]",[5]
743,[1],[11],[3],"[6, 12]",[5]
767,[1],[0],[2],"[6, 12]",[5]
760,[1],[18],[1],"[6, 12]",[5]
763,[0],[3],[2],"[6, 12]",[5]
785,[0],[4],[3],"[6, 12]",[5]
787,[1],[0],[5],"[6, 12]",[5]
770,[1],[18],[2],"[6, 12]",[5]
799,[1],[14],[2],"[6, 12]",[5]
803,[1],[3],[3],"[6, 12]",[5]
789,[1],[19],[2],"[6, 12]",[5]
795,[0],[20],[3],"[6, 12]",[5]
820,[1],[4],[3],"[6, 12]",[5]
824,[1],[4],[4],"[6, 12]",[5]
830,[1],[13],[2],"[6, 12]",[5]
834,[0],[6],[4],"[6, 12]",[5]
822,[1],[1],[2],"[6, 12]",[5]
833,[1],[13],[2],"[6, 12]",[5]
863,[1],[14],[2],"[6, 12]",[5]
879,[1],[18],[1],"[6, 12]",[5]
871,[0],[18],[1],"[6, 12]",[5]
878,[0],[0],[3],"[6, 12]",[5]
876,[1],[13],[3],"[6, 12]",[5]
884,[0],[13],[3],"[6, 12]",[5]
891,[1],[13],[3],"[6, 12]",[5]
888,[1],[19],[2],"[6, 12]",[5]
892,[1],[18],[2],"[6, 12]",[5]
881,[1],[4],[3],"[6, 12]",[5]
890,[0],[0],[5],"[6, 12]",[5]
893,[1],[3],[4],"[6, 12]",[5]
885,[1],[18],[2],"[6, 12]",[5]
903,[0],[18],[1],"[6, 12]",[5]
895,[1],[20],[2],"[6, 12]",[5]
906,[0],[13],[2],"[6, 12]",[5]
905,[1],[10],[4],"[6, 12]",[5]
898,[1],[13],[3],"[6, 12]",[5]
868,[1],[18],[3],"[6, 12]",[5]
909,[1],[7],[2],"[6, 12]",[5]
918,[1],[13],[2],"[6, 12]",[5]
921,[0],[0],[2],"[6, 12]",[5]
912,[1],[18],[2],"[6, 12]",[5]
926,[1],[14],[2],"[6, 12]",[5]
923,[1],[13],[2],"[6, 12]",[5]
922,[1],[18],[2],"[6, 12]",[5]
916,[0],[18],[2],"[6, 12]",[5]
933,[1],[4],[6],"[6, 12]",[5]
899,[1],[15],[6],"[6, 12]",[5]
934,[1],[2],[4],"[6, 12]",[5]
936,[1],[3],[4],"[6, 12]",[5]
942,[1],[18],[2],"[6, 12]",[5]
887,[1],[17],[4],"[6, 12]",[5]
938,[0],[18],[2],"[6, 12]",[5]
935,[1],[13],[2],"[6, 12]",[5]
185,[0],[6],[3],"[2, 3, 10]",[5]
61,[0],[0],[2],"[2, 3, 10]",[5]
199,[1],[14],[4],"[2, 3, 10]",[5]
290,[1],[18],[1],"[2, 3, 10]",[5]
307,[1],[15],[6],"[2, 3, 10]",[5]
94,[1],[0],[3],"[2, 3, 10]",[5]
37,[0],[13],[2],"[2, 3, 10]",[5]
300,[1],[18],[2],"[2, 3, 10]",[5]
289,[1],[4],[4],"[2, 3, 10]",[5]
41,[1],[0],[3],"[2, 3, 10]",[5]
249,[1],[6],[2],"[2, 3, 10]",[5]
81,[1],[14],[5],"[2, 3, 10]",[5]
292,[1],[20],[2],"[2, 3, 10]",[5]
84,[1],[3],[5],"[2, 3, 10]",[5]
12,[1],[3],[4],"[2, 3, 10]",[5]
275,[1],[18],[2],"[2, 3, 10]",[5]
129,[1],[12],[2],"[2, 3, 10]",[5]
193,[1],[0],[3],"[2, 3, 10]",[5]
177,[1],[13],[2],"[2, 3, 10]",[5]
91,[1],[5],[3],"[2, 3, 10]",[5]
232,[1],[4],[3],"[2, 3, 10]",[5]
306,[1],[18],[2],"[2, 3, 10]",[5]
221,[1],[14],[2],"[2, 3, 10]",[5]
15,[1],[5],[2],"[2, 3, 10]",[5]
127,[0],[11],[2],"[2, 3, 10]",[5]
183,[1],[10],[3],"[2, 3, 10]",[5]
42,[0],[10],[2],"[2, 3, 10]",[5]
93,[1],[18],[2],"[2, 3, 10]",[5]
243,[1],[19],[2],"[2, 3, 10]",[5]
294,[1],[3],[3],"[2, 3, 10]",[5]
108,[1],[13],[2],"[2, 3, 10]",[5]
55,[1],[10],[2],"[2, 3, 10]",[5]
151,[0],[3],[3],"[2, 3, 10]",[5]
229,[0],[18],[2],"[2, 3, 10]",[5]
5,[1],[6],[4],"[2, 3, 10]",[5]
297,[1],[6],[4],"[2, 3, 10]",[5]
222,[0],[18],[1],"[2, 3, 10]",[5]
273,[0],[18],[2],"[2, 3, 10]",[5]
261,[0],[18],[1],"[2, 3, 10]",[5]
310,[1],[19],[3],"[2, 3, 10]",[5]
23,[0],[1],[2],"[2, 3, 10]",[5]
312,[1],[11],[4],"[2, 3, 10]",[5]
147,[1],[4],[3],"[2, 3, 10]",[5]
279,[0],[10],[3],"[2, 3, 10]",[5]
174,[0],[17],[2],"[2, 3, 10]",[5]
313,[0],[18],[2],"[2, 3, 10]",[5]
311,[1],[13],[4],"[2, 3, 10]",[5]
17,[0],[13],[3],"[2, 3, 10]",[5]
6,[1],[0],[5],"[2, 3, 10]",[5]
11,[0],[13],[2],"[2, 3, 10]",[5]
327,[1],[0],[5],"[2, 3, 10]",[5]
329,[0],[3],[3],"[2, 3, 10]",[5]
282,[1],[14],[2],"[2, 3, 10]",[5]
339,[1],[4],[4],"[2, 3, 10]",[5]
377,[1],[18],[3],"[2, 3, 10]",[5]
379,[1],[4],[3],"[2, 3, 10]",[5]
372,[0],[13],[2],"[2, 3, 10]",[5]
373,[1],[6],[3],"[2, 3, 10]",[5]
388,[0],[20],[4],"[2, 3, 10]",[5]
397,[1],[13],[4],"[2, 3, 10]",[5]
415,[0],[18],[2],"[2, 3, 10]",[5]
473,[1],[6],[5],"[2, 3, 10]",[5]
467,[1],[4],[2],"[2, 3, 10]",[5]
492,[1],[4],[2],"[2, 3, 10]",[5]
494,[1],[4],[2],"[2, 3, 10]",[5]
496,[1],[18],[2],"[2, 3, 10]",[5]
503,[0],[20],[4],"[2, 3, 10]",[5]
504,[0],[13],[2],"[2, 3, 10]",[5]
505,[1],[14],[4],"[2, 3, 10]",[5]
532,[1],[10],[4],"[2, 3, 10]",[5]
534,[0],[3],[4],"[2, 3, 10]",[5]
535,[1],[4],[3],"[2, 3, 10]",[5]
544,[1],[19],[2],"[2, 3, 10]",[5]
542,[1],[17],[3],"[2, 3, 10]",[5]
540,[0],[18],[1],"[2, 3, 10]",[5]
550,[1],[14],[2],"[2, 3, 10]",[5]
553,[1],[17],[3],"[2, 3, 10]",[5]
576,[0],[18],[3],"[2, 3, 10]",[5]
587,[0],[18],[1],"[2, 3, 10]",[5]
591,[1],[18],[1],"[2, 3, 10]",[5]
592,[0],[3],[3],"[2, 3, 10]",[5]
605,[1],[14],[2],"[2, 3, 10]",[5]
617,[0],[18],[1],"[2, 3, 10]",[5]
609,[1],[18],[2],"[2, 3, 10]",[5]
619,[0],[20],[1],"[2, 3, 10]",[5]
631,[1],[18],[1],"[2, 3, 10]",[5]
641,[0],[18],[1],"[2, 3, 10]",[5]
646,[1],[3],[4],"[2, 3, 10]",[5]
663,[1],[4],[3],"[2, 3, 10]",[5]
660,[1],[14],[2],"[2, 3, 10]",[5]
681,[1],[14],[2],"[2, 3, 10]",[5]
664,[1],[0],[2],"[2, 3, 10]",[5]
693,[1],[14],[6],"[2, 3, 10]",[5]
704,[0],[18],[2],"[2, 3, 10]",[5]
711,[0],[18],[2],"[2, 3, 10]",[5]
746,[1],[13],[1],"[2, 3, 10]",[5]
748,[1],[13],[3],"[2, 3, 10]",[5]
756,[1],[18],[2],"[2, 3, 10]",[5]
752,[1],[16],[5],"[2, 3, 10]",[5]
763,[0],[3],[2],"[2, 3, 10]",[5]
759,[0],[13],[3],"[2, 3, 10]",[5]
785,[0],[4],[3],"[2, 3, 10]",[5]
770,[1],[18],[2],"[2, 3, 10]",[5]
778,[1],[18],[3],"[2, 3, 10]",[5]
803,[1],[3],[3],"[2, 3, 10]",[5]
795,[0],[20],[3],"[2, 3, 10]",[5]
806,[0],[7],[4],"[2, 3, 10]",[5]
814,[1],[13],[3],"[2, 3, 10]",[5]
820,[1],[4],[3],"[2, 3, 10]",[5]
825,[1],[1],[2],"[2, 3, 10]",[5]
829,[1],[14],[4],"[2, 3, 10]",[5]
847,[1],[4],[4],"[2, 3, 10]",[5]
846,[1],[18],[2],"[2, 3, 10]",[5]
849,[1],[19],[3],"[2, 3, 10]",[5]
845,[1],[9],[2],"[2, 3, 10]",[5]
850,[1],[13],[1],"[2, 3, 10]",[5]
821,[0],[10],[2],"[2, 3, 10]",[5]
879,[1],[18],[1],"[2, 3, 10]",[5]
880,[1],[11],[3],"[2, 3, 10]",[5]
877,[0],[3],[5],"[2, 3, 10]",[5]
884,[0],[13],[3],"[2, 3, 10]",[5]
881,[1],[4],[3],"[2, 3, 10]",[5]
885,[1],[18],[2],"[2, 3, 10]",[5]
896,[1],[13],[3],"[2, 3, 10]",[5]
886,[0],[18],[1],"[2, 3, 10]",[5]
900,[1],[6],[3],"[2, 3, 10]",[5]
895,[1],[20],[2],"[2, 3, 10]",[5]
906,[0],[13],[2],"[2, 3, 10]",[5]
898,[1],[13],[3],"[2, 3, 10]",[5]
921,[0],[0],[2],"[2, 3, 10]",[5]
926,[1],[14],[2],"[2, 3, 10]",[5]
923,[1],[13],[2],"[2, 3, 10]",[5]
920,[0],[18],[2],"[2, 3, 10]",[5]
941,[0],[10],[4],"[2, 3, 10]",[5]
185,[0],[6],[3],"[0, 1, 4, 13]",[5]
307,[1],[15],[6],"[0, 1, 4, 13]",[5]
94,[1],[0],[3],"[0, 1, 4, 13]",[5]
24,[1],[4],[3],"[0, 1, 4, 13]",[5]
289,[1],[4],[4],"[0, 1, 4, 13]",[5]
144,[1],[5],[3],"[0, 1, 4, 13]",[5]
31,[0],[18],[2],"[0, 1, 4, 13]",[5]
270,[1],[4],[5],"[0, 1, 4, 13]",[5]
264,[1],[6],[2],"[0, 1, 4, 13]",[5]
167,[1],[13],[4],"[0, 1, 4, 13]",[5]
57,[1],[14],[2],"[0, 1, 4, 13]",[5]
43,[1],[19],[2],"[0, 1, 4, 13]",[5]
212,[1],[6],[3],"[0, 1, 4, 13]",[5]
118,[1],[14],[3],"[0, 1, 4, 13]",[5]
275,[1],[18],[2],"[0, 1, 4, 13]",[5]
129,[1],[12],[2],"[0, 1, 4, 13]",[5]
14,[0],[3],[4],"[0, 1, 4, 13]",[5]
302,[1],[18],[1],"[0, 1, 4, 13]",[5]
177,[1],[13],[2],"[0, 1, 4, 13]",[5]
232,[1],[4],[3],"[0, 1, 4, 13]",[5]
306,[1],[18],[2],"[0, 1, 4, 13]",[5]
221,[1],[14],[2],"[0, 1, 4, 13]",[5]
143,[1],[14],[5],"[0, 1, 4, 13]",[5]
42,[0],[10],[2],"[0, 1, 4, 13]",[5]
93,[1],[18],[2],"[0, 1, 4, 13]",[5]
103,[1],[18],[2],"[0, 1, 4, 13]",[5]
286,[1],[16],[2],"[0, 1, 4, 13]",[5]
136,[1],[3],[5],"[0, 1, 4, 13]",[5]
220,[1],[18],[1],"[0, 1, 4, 13]",[5]
53,[1],[6],[2],"[0, 1, 4, 13]",[5]
44,[1],[14],[2],"[0, 1, 4, 13]",[5]
108,[1],[13],[2],"[0, 1, 4, 13]",[5]
297,[1],[6],[4],"[0, 1, 4, 13]",[5]
77,[1],[0],[2],"[0, 1, 4, 13]",[5]
0,[1],[19],[2],"[0, 1, 4, 13]",[5]
116,[1],[18],[2],"[0, 1, 4, 13]",[5]
222,[0],[18],[1],"[0, 1, 4, 13]",[5]
269,[0],[18],[1],"[0, 1, 4, 13]",[5]
88,[0],[0],[4],"[0, 1, 4, 13]",[5]
295,[0],[0],[4],"[0, 1, 4, 13]",[5]
209,[1],[4],[3],"[0, 1, 4, 13]",[5]
1,[0],[13],[5],"[0, 1, 4, 13]",[5]
56,[1],[12],[1],"[0, 1, 4, 13]",[5]
120,[1],[10],[5],"[0, 1, 4, 13]",[5]
278,[1],[14],[3],"[0, 1, 4, 13]",[5]
313,[0],[18],[2],"[0, 1, 4, 13]",[5]
4,[0],[13],[3],"[0, 1, 4, 13]",[5]
69,[1],[4],[2],"[0, 1, 4, 13]",[5]
70,[1],[17],[3],"[0, 1, 4, 13]",[5]
100,[1],[18],[1],"[0, 1, 4, 13]",[5]
267,[1],[4],[2],"[0, 1, 4, 13]",[5]
210,[1],[16],[6],"[0, 1, 4, 13]",[5]
237,[0],[0],[4],"[0, 1, 4, 13]",[5]
245,[1],[18],[1],"[0, 1, 4, 13]",[5]
317,[1],[15],[6],"[0, 1, 4, 13]",[5]
319,[1],[18],[1],"[0, 1, 4, 13]",[5]
52,[1],[14],[2],"[0, 1, 4, 13]",[5]
29,[1],[18],[0],"[0, 1, 4, 13]",[5]
329,[0],[3],[3],"[0, 1, 4, 13]",[5]
112,[1],[6],[4],"[0, 1, 4, 13]",[5]
333,[1],[10],[3],"[0, 1, 4, 13]",[5]
331,[1],[18],[2],"[0, 1, 4, 13]",[5]
338,[1],[9],[3],"[0, 1, 4, 13]",[5]
305,[1],[13],[4],"[0, 1, 4, 13]",[5]
309,[1],[3],[3],"[0, 1, 4, 13]",[5]
346,[1],[18],[1],"[0, 1, 4, 13]",[5]
299,[0],[14],[2],"[0, 1, 4, 13]",[5]
191,[1],[3],[4],"[0, 1, 4, 13]",[5]
359,[1],[13],[5],"[0, 1, 4, 13]",[5]
246,[1],[4],[2],"[0, 1, 4, 13]",[5]
335,[1],[16],[2],"[0, 1, 4, 13]",[5]
369,[1],[20],[5],"[0, 1, 4, 13]",[5]
377,[1],[18],[3],"[0, 1, 4, 13]",[5]
378,[1],[14],[4],"[0, 1, 4, 13]",[5]
392,[1],[18],[1],"[0, 1, 4, 13]",[5]
391,[1],[20],[5],"[0, 1, 4, 13]",[5]
401,[1],[4],[3],"[0, 1, 4, 13]",[5]
394,[1],[13],[4],"[0, 1, 4, 13]",[5]
393,[1],[0],[2],"[0, 1, 4, 13]",[5]
412,[1],[3],[5],"[0, 1, 4, 13]",[5]
406,[1],[4],[2],"[0, 1, 4, 13]",[5]
428,[1],[18],[2],"[0, 1, 4, 13]",[5]
431,[1],[5],[2],"[0, 1, 4, 13]",[5]
421,[1],[5],[2],"[0, 1, 4, 13]",[5]
434,[1],[4],[2],"[0, 1, 4, 13]",[5]
438,[0],[0],[2],"[0, 1, 4, 13]",[5]
418,[1],[9],[3],"[0, 1, 4, 13]",[5]
453,[1],[13],[5],"[0, 1, 4, 13]",[5]
454,[1],[0],[4],"[0, 1, 4, 13]",[5]
437,[0],[0],[5],"[0, 1, 4, 13]",[5]
458,[1],[18],[2],"[0, 1, 4, 13]",[5]
464,[1],[13],[3],"[0, 1, 4, 13]",[5]
471,[1],[18],[2],"[0, 1, 4, 13]",[5]
463,[1],[20],[6],"[0, 1, 4, 13]",[5]
472,[1],[18],[2],"[0, 1, 4, 13]",[5]
469,[1],[14],[2],"[0, 1, 4, 13]",[5]
478,[1],[3],[3],"[0, 1, 4, 13]",[5]
483,[1],[18],[2],"[0, 1, 4, 13]",[5]
466,[1],[4],[2],"[0, 1, 4, 13]",[5]
479,[1],[15],[5],"[0, 1, 4, 13]",[5]
486,[1],[4],[2],"[0, 1, 4, 13]",[5]
467,[1],[4],[2],"[0, 1, 4, 13]",[5]
462,[0],[7],[4],"[0, 1, 4, 13]",[5]
492,[1],[4],[2],"[0, 1, 4, 13]",[5]
496,[1],[18],[2],"[0, 1, 4, 13]",[5]
498,[1],[14],[4],"[0, 1, 4, 13]",[5]
481,[0],[18],[1],"[0, 1, 4, 13]",[5]
503,[0],[20],[4],"[0, 1, 4, 13]",[5]
